context_event_hour,item_callback_ratio_15d,item_callback_ratio_1d,item_callback_ratio_30d,item_callback_ratio_3d,item_callback_ratio_7d,item_click_pv_wilson_1_15d,item_click_pv_wilson_1_30d,item_click_pv_wilson_1_3d,item_click_pv_wilson_1_7d,item_click_pv_wilson_3_15d,item_click_pv_wilson_3_30d,item_click_pv_wilson_3_7d,item_collect_uv_15d,item_collect_uv_1d,item_collect_uv_30d,item_collect_uv_3d,item_collect_uv_7d,item_frontpage_agee_pv_ctr_15d,item_frontpage_agee_pv_ctr_1d,item_frontpage_agee_pv_ctr_30d,item_frontpage_agee_pv_ctr_3d,item_frontpage_agee_pv_ctr_7d,item_frontpage_click_pv_15d,item_frontpage_click_pv_1d,item_frontpage_click_pv_30d,item_frontpage_click_pv_3d,item_frontpage_click_pv_7d,item_frontpage_sight_pv_15d,item_frontpage_sight_pv_1d,item_frontpage_sight_pv_30d,item_frontpage_sight_pv_3d,item_frontpage_sight_pv_7d,item_frontpage_wilson_pv_ctr_15d,item_frontpage_wilson_pv_ctr_1d,item_frontpage_wilson_pv_ctr_30d,item_frontpage_wilson_pv_ctr_3d,item_frontpage_wilson_pv_ctr_7d,item_like_uv_15d,item_like_uv_1d,item_like_uv_30d,item_like_uv_3d,item_like_uv_7d,item_prop_author_articlenum,item_prop_author_comment_num,item_prop_author_favorites_num,item_prop_author_fellowsnum,item_prop_author_like_num,item_prop_author_share_cnt,item_prop_publishtime,item_prop_time_decay,item_quality_cover_score,item_quality_effect_score,item_quality_rare_score,item_quality_time_score,item_reply_uv_15d,item_reply_uv_1d,item_reply_uv_30d,item_reply_uv_3d,item_reply_uv_7d,item_sight_pv_wilson_1_15d,item_sight_pv_wilson_1_30d,item_sight_pv_wilson_1_3d,item_sight_pv_wilson_1_7d,item_sight_pv_wilson_3_15d,item_sight_pv_wilson_3_30d,item_sight_pv_wilson_3_7d,item_uv_15d,item_uv_1d,item_uv_30d,item_uv_3d,item_uv_7d,macth_nlp_sec_tag_avg,macth_nlp_sec_tag_max,macth_nlp_sec_tag_sum,macth_nlp_tag_avg,macth_nlp_tag_max,macth_nlp_tag_num,macth_nlp_tag_sum,macth_series_search_15d,macth_series_search_30d,macth_series_search_60d,macth_series_search_7d,macth_series_search_90d,match_item_lst_type,match_series_dur_15d,match_series_dur_30d,match_series_dur_7d,match_series_dur_maxmin_15d,match_series_dur_maxmin_30d,match_series_dur_maxmin_7d,match_series_dur_weight_15d,match_series_dur_weight_30d,match_series_dur_weight_7d,match_series_lst,match_series_pref,match_series_pv_15d,match_series_pv_30d,match_series_pv_7d,match_series_pv_maxmin_15d,match_series_pv_maxmin_30d,match_series_pv_maxmin_7d,match_series_pv_weight_15d,match_series_pv_weight_30d,match_series_pv_weight_7d,user_click_num_15d,user_click_num_30d,user_click_num_7d,user_duration_15d,user_duration_30d,user_duration_7d,rt_item_frontpage_click_pv,rt_item_frontpage_click_pv_1h,rt_item_frontpage_click_pv_3h,rt_item_frontpage_wilson_click_ratio_1_3h,rt_item_frontpage_wilson_click_ratio_1h,rt_item_frontpage_wilson_click_ratio_3h,rt_item_frontpage_wilson_ctr,rt_item_frontpage_wilson_ctr_1h,rt_item_frontpage_wilson_ctr_3h,rt_item_frontpage_wilson_sight_ratio_1_3h,rt_item_frontpage_wilson_sight_ratio_1h,rt_item_frontpage_wilson_sight_ratio_3h,rt_item_pv,rt_item_pv_1h,rt_item_pv_3h,rt_item_uv,rt_item_uv_1h,rt_item_uv_3h,rt_match_item_dgc,rt_match_item_rank,rt_match_item_weights,rt_match_series_maxmin,rt_match_series_sim_lst1,rt_match_series_sim_lst2,rt_match_series_sim_lst3,rt_match_series_sim_lst4,rt_match_series_sim_lst5,rt_match_series_sim_top1,rt_match_series_sim_top2,rt_match_series_sim_top3,rt_match_series_sim_top4,rt_match_series_sim_top5,rt_match_series_wsim_top1,rt_match_series_wsim_top2,rt_match_series_wsim_top3,rt_match_series_wsim_top4,rt_match_series_wsim_top5,rt_user_click_num,rt_user_ctr,rt_user_sight_show_num,label
12,1.313,1.384,1.299,1.344,1.313,0.08453,0.07593,0.31901,0.09149,0.22443,0.20131,0.24322,9e-05,0.0,8e-05,0.0,0.0001,0.07663,0.0684,0.07646,0.06988,0.07565,7.35372,5.23644,7.45934,6.07304,7.27586,9.92461,7.92226,10.03469,8.73745,9.85849,0.06763,0.04754,0.06776,0.05504,0.06651,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2889,0.236,0.564,0.999517,0.74314,0.398137,9e-05,0.0,8e-05,0.0,0.0001,0.12346,0.11052,0.41123,0.13196,0.28918,0.25874,0.30918,7.356,5.288,7.483,6.105,7.275,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,1.609,1.609,8.145,8.145,8.145,2.996,0.0,2.398,0.0,0.0,0.12732,0.01899,0.0,0.02102,0.04455,0.01461,0.21822,2.996,0.0,2.398,2.944,0.0,2.303,0.917,1.0,0.667,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.946,0.02423,3.738,0
6,1.407,1.393,1.4,1.39,1.403,0.14267,0.08305,0.43405,0.24335,0.31633,0.18376,0.542,0.00115,0.00039,0.00187,0.00058,0.00095,0.12893,0.12181,0.12582,0.12675,0.12894,9.73211,7.8755,10.27014,8.6364,9.20362,11.78012,9.98003,12.34157,10.70138,11.25153,0.12442,0.11116,0.12257,0.11911,0.12307,8e-05,0.00012,0.00013,9e-05,8e-05,4.0,4.0,4.0,4.0,3.0,4.0,3355,0.187,0.563,0.999994,0.79399,0.259997,0.00292,0.00141,0.00409,0.00167,0.00292,0.1602,0.09126,0.47423,0.27238,0.33349,0.18984,0.56792,9.744,7.9,10.371,8.649,9.208,0.0,0.0,0.0,0.513,0.513,1,0.513,0.0,0.0,0.0,0.0,0.0,5.0,1.946,1.946,1.946,0.011,0.01,0.01,0.002,0.002,0.003,1.0,0.038,0.693,0.693,0.693,0.011,0.011,0.012,0.002,0.002,0.003,3.584,3.829,3.091,6.973,6.881,6.811,6.876,2.485,4.89,0.02081,0.00283,0.09021,0.11135,0.02523,0.07891,0.06229,0.0091,0.1284,6.835,2.398,4.828,6.797,2.398,4.828,0.962,1.0,0.286,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,2.079,0.048,3.332,0
9,1.0,1.0,1.0,1.0,1.0,0.11153,0.11153,0.17221,0.11153,0.61707,0.61707,0.61707,0.0,0.0,0.0,0.0,0.0,0.13136,0.09339,0.13037,0.11962,0.13146,8.51238,6.50279,8.51238,8.08425,8.51238,10.54041,8.87291,10.54041,10.20692,10.54041,0.12312,0.0775,0.12312,0.11016,0.12312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711,0.701,0.645,0.973712,0.972615,0.746815,0.0,0.0,0.0,0.0,0.0,0.17884,0.17884,0.25022,0.17884,0.70466,0.70466,0.70466,0.0,0.0,0.0,0.0,0.0,0.096,0.143,0.289,0.088,0.114,4,0.353,0.0,0.0,0.0,0.0,0.0,0.0,7.285,7.303,3.526,0.199,0.116,0.007,0.075,0.034,0.005,0.0,0.017,3.045,3.091,1.099,0.047,0.028,0.007,0.02,0.008,0.005,5.533,6.203,4.19,8.071,8.129,7.935,4.963,1.099,2.565,0.01076,0.00097,0.02225,0.05669,0.00821,0.01949,0.03065,0.00295,0.06648,4.942,1.099,2.565,4.89,1.099,2.565,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,2.485,0.0202,4.92,0
23,1.41,1.345,1.41,1.369,1.366,0.06609,0.06609,0.44494,0.15891,0.13331,0.13331,0.32276,0.00261,0.00032,0.00261,0.00059,0.00143,0.13831,0.13071,0.13723,0.13276,0.13722,8.61341,6.12468,8.61341,6.75809,7.7476,10.58979,8.15421,10.58979,8.77323,9.73133,0.13011,0.10511,0.13011,0.11342,0.12476,1e-05,-0.0,1e-05,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,1663,0.435,0.565,0.99953,0.3956,0.645967,0.00038,-0.0,0.00038,0.00017,0.00022,0.08069,0.08069,0.50721,0.19135,0.15352,0.15352,0.36501,9.167,6.558,9.167,7.198,8.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497,3.584,3.219,5.938,5.883,6.279,5.704,2.197,3.871,0.03466,0.00544,0.07886,0.10882,0.03324,0.06832,0.07231,0.01167,0.12786,5.606,0.693,3.296,5.561,0.693,3.258,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.693,0.00138,3.296,0
10,1.37,1.4,1.367,1.375,1.406,0.07325,0.05492,0.23202,0.1114,0.28082,0.20973,0.43126,0.00103,0.00014,0.00275,0.00016,0.00057,0.08876,0.09572,0.08749,0.08321,0.08645,7.92045,5.60212,8.20549,6.79347,7.50714,10.34242,7.94591,10.64084,9.28033,9.95542,0.08097,0.07138,0.08088,0.0707,0.0772,0.0,0.0,1e-05,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,3024,0.22,0.706,0.999751,0.986469,0.413951,0.00075,0.0,0.00291,0.00085,0.00074,0.08316,0.06164,0.24252,0.1227,0.33233,0.24597,0.49184,8.342,5.858,9.138,6.969,7.716,0.083,0.083,0.083,0.222,0.222,1,0.222,0.0,0.0,0.0,0.0,0.0,1.0,5.361,5.525,0.0,0.182,0.158,0.0,0.064,0.043,0.0,0.0,0.121,2.741,2.918,0.0,0.453,0.318,0.0,0.064,0.045,0.0,3.219,3.526,2.996,6.236,6.084,6.205,3.466,2.079,2.833,0.08097,0.04182,0.16887,0.0432,0.05634,0.03771,0.0656,0.028,0.30035,3.526,2.079,2.833,3.466,2.079,2.773,0.98,1.0,0.5,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.02278,3.091,0
21,1.252,1.252,1.252,1.252,1.252,0.96974,0.96974,0.96974,0.96974,0.96974,0.96974,0.96974,0.0,0.0,0.0,0.0,0.0,0.16383,0.16609,0.15352,0.16572,0.16519,6.76388,6.76388,6.76388,6.76388,6.76388,8.5543,8.5543,8.5543,8.5543,8.5543,0.14244,0.14244,0.14244,0.14244,0.14244,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,343,0.842,0.54,0.8555,0.168158,0.787988,0.00017,0.00017,0.00017,0.00017,0.00017,0.99483,0.99483,0.99483,0.99483,0.99483,0.99483,0.99483,8.244,8.244,8.244,8.244,8.244,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369,4.369,4.369,0.042,0.029,0.055,0.015,0.01,0.025,1.0,0.0,0.693,0.693,0.693,0.021,0.011,0.028,0.004,0.003,0.008,3.761,4.22,2.944,6.898,6.812,6.952,6.328,3.045,4.344,0.0937,0.01237,0.07879,0.13343,0.09633,0.10614,0.10252,0.01216,0.0963,7.46,3.871,5.464,7.231,3.638,5.247,0.0,0.0,0.0,1.0,1.0,0.024,0.024,0.024,0.024,1.0,0.024,0.024,0.024,0.024,1.0,0.0,0.0,0.0,0.0,1.099,0.02842,1.609,0
23,1.122,1.065,1.122,1.118,1.122,0.12775,0.12775,0.15953,0.12775,0.5749,0.5749,0.5749,0.0,0.0,0.0,0.0,0.0,0.09501,0.09383,0.09046,0.09488,0.09499,4.76217,3.52636,4.76217,4.55388,4.76217,7.10906,5.87493,7.10906,6.90375,7.10906,0.06071,0.04047,0.06071,0.0575,0.06071,0.00033,0.0,0.00033,0.0,0.00033,3.0,4.0,3.0,3.0,3.0,4.0,748,0.688,0.555,0.95521,0.791389,0.940601,0.00033,0.0,0.00033,0.0,0.00033,0.23009,0.23009,0.28491,0.23009,0.75181,0.75181,0.75181,7.265,5.823,7.265,7.016,7.265,0.449,0.449,0.449,0.448,0.448,1,0.448,0.0,0.0,0.0,0.0,0.0,6.0,9.04,9.116,8.748,1.0,1.0,1.0,0.297,0.241,0.393,4.0,0.471,6.075,6.227,5.649,1.0,1.0,1.0,0.278,0.256,0.336,5.999,6.223,5.303,8.393,8.055,8.534,2.708,0.693,1.386,0.00935,0.00248,0.01986,0.03783,0.00747,0.01651,0.02795,0.00457,0.05128,3.912,0.693,2.197,3.714,0.693,1.946,0.962,1.0,0.333,0.004,1.0,0.111,1.0,0.111,0.024,0.111,1.0,0.024,0.024,0.024,0.111,0.004,0.0,0.0,0.0,1.946,0.00665,5.017,0
17,2.249,2.299,2.19,2.247,2.228,0.14948,0.01816,0.60567,0.32662,0.24111,0.02926,0.52819,0.00041,7e-05,0.00099,0.00022,0.00018,0.07089,0.07642,0.07686,0.0739,0.07089,10.73405,8.88779,12.83777,9.35219,9.9584,13.38077,11.45931,15.40353,11.9573,12.6051,0.0693,0.0722,0.07626,0.07064,0.06857,0.0,0.0,4e-05,0.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,3124,0.21,0.781,0.997834,0.984939,0.0,0.00023,2e-05,0.00095,5e-05,0.00012,0.14421,0.01906,0.60155,0.31372,0.23823,0.03147,0.51861,10.806,8.869,13.483,9.355,10.009,0.274,0.274,0.274,0.284,0.284,1,0.284,0.0,0.0,0.0,0.0,0.0,1.0,3.497,3.497,3.497,0.015,0.015,0.015,0.002,0.002,0.002,0.067,0.0,1.299,1.299,1.299,0.006,0.006,0.006,0.002,0.002,0.002,4.905,4.905,4.905,8.318,8.318,8.318,8.676,4.159,6.267,0.06561,0.00579,0.07279,0.08224,0.03646,0.05543,0.10478,0.01193,0.10874,8.662,4.159,6.258,8.582,4.127,6.213,0.802,0.909,0.1,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,3.135,0.06596,4.82,0
9,1.165,1.634,1.165,1.654,1.165,0.22858,0.22858,0.37338,0.22858,0.49611,0.49611,0.49611,0.00157,-0.0,0.00157,0.0,0.00157,0.11678,0.16714,0.10957,0.15276,0.11757,5.79301,4.7362,5.79301,5.34233,5.79301,7.92335,6.48768,7.92335,7.19669,7.92335,0.09106,0.11077,0.09106,0.11256,0.09106,0.00012,-0.0,0.00012,0.0,0.00012,4.0,4.0,4.0,5.0,4.0,4.0,1094,0.579,0.548,0.994431,0.480258,0.706123,0.00415,0.00126,0.00415,0.00069,0.00415,0.19956,0.19956,0.42376,0.19956,0.43597,0.43597,0.43597,7.82,4.875,7.82,5.455,7.82,0.043,0.043,0.043,0.067,0.067,1,0.067,0.0,0.0,0.0,0.0,0.0,4.0,6.194,6.221,5.347,0.887,0.192,0.477,0.096,0.031,0.084,3.0,0.096,4.595,4.605,2.708,1.0,0.436,0.389,0.176,0.068,0.055,4.369,4.875,3.401,6.675,6.894,6.503,2.639,0.693,2.079,0.00466,0.00266,0.09968,0.04245,0.00414,0.03813,0.04797,0.01914,0.18569,2.565,0.693,1.946,2.485,0.693,1.946,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,1
6,1.165,2.0,1.165,1.282,1.206,0.0959,0.07386,0.43934,0.22272,0.21074,0.1622,0.49156,0.0,0.0,0.0,-0.0,0.0,0.11191,0.10868,0.11272,0.10924,0.10942,10.38118,8.1191,10.64142,8.87668,9.5446,12.57106,10.33803,12.82355,11.09063,11.757,0.10902,0.10015,0.11023,0.10331,0.10514,0.0,0.0,0.0,-0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,21855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.10435,0.08104,0.46139,0.23601,0.22365,0.17365,0.50656,6.035,1.386,6.035,3.664,5.293,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.045,3.045,3.045,0.545,0.085,0.545,0.067,0.033,0.067,0.0,0.14,0.693,0.693,0.693,0.071,0.067,0.071,0.029,0.019,0.029,1.386,1.386,1.386,6.258,5.176,6.258,7.055,3.296,4.956,0.07356,0.00875,0.08148,0.09605,0.05895,0.06972,0.09051,0.01149,0.11328,7.033,3.219,4.898,6.963,3.135,4.82,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.792,0.04438,2.833,0
8,1.398,1.374,1.398,1.406,1.404,0.08342,0.08342,0.45096,0.17688,0.17996,0.17996,0.38242,0.0038,0.00282,0.0038,0.00282,0.00322,0.16433,0.15416,0.16416,0.15696,0.16032,11.03429,8.61505,11.03429,9.36134,10.28606,12.83994,10.48414,12.83994,11.21267,12.11637,0.16137,0.14493,0.16137,0.15045,0.15611,0.00209,0.00019,0.00209,0.00015,0.00036,2.0,4.0,4.0,3.0,3.0,4.0,1646,0.439,0.564,0.99997,0.917776,0.63613,0.00308,0.00172,0.00308,0.00168,0.00241,0.09246,0.09246,0.47343,0.19089,0.19325,0.19325,0.39934,11.189,8.722,11.189,9.429,10.335,0.242,0.242,0.242,0.443,0.443,1,0.443,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691,5.775,4.007,8.573,8.236,8.26,7.612,3.761,5.724,0.06619,0.00981,0.11532,0.13573,0.093,0.10938,0.07439,0.01167,0.14343,7.574,3.689,5.631,7.534,3.434,5.572,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.386,0.0186,2.773,0
16,1.381,1.354,1.381,1.354,1.374,0.1508,0.1508,0.56334,0.29934,0.2593,0.2593,0.51646,0.0,-0.0,0.0,0.0,0.0,0.13466,0.1459,0.13443,0.14399,0.14351,10.12077,8.30177,10.12077,8.82335,9.44177,12.12543,10.22582,12.12543,10.76071,11.38262,0.13078,0.13567,0.13078,0.13616,0.13775,0.00157,0.00072,0.00157,0.00077,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,1899,0.387,0.555,0.999935,0.948329,0.607659,0.00319,0.00181,0.00319,0.00319,0.0035,0.14552,0.14552,0.57433,0.3067,0.2504,0.2504,0.52848,10.266,8.449,10.266,8.971,9.584,0.088,0.12,0.176,0.073,0.088,2,0.147,0.0,0.0,0.0,0.0,0.0,0.0,6.011,6.011,6.011,0.214,0.206,0.347,0.034,0.022,0.084,0.0,0.047,3.932,3.932,3.932,0.225,0.168,0.625,0.045,0.025,0.119,2.398,2.833,1.386,7.119,6.896,6.865,6.823,3.178,5.557,0.03317,0.00924,0.21319,0.12296,0.05423,0.1082,0.061,0.01681,0.2508,6.792,3.178,5.521,6.737,3.091,5.434,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0
15,1.502,1.426,1.502,1.505,1.502,0.3725,0.3725,0.39336,0.3725,0.93857,0.93857,0.93857,0.0034,0.00294,0.0034,0.00344,0.0034,0.15171,0.15189,0.15124,0.15071,0.15176,9.76371,8.82438,9.76371,9.71002,9.76371,11.64871,10.70849,11.64871,11.6021,11.64871,0.14659,0.14365,0.14659,0.14542,0.14659,0.00021,0.00011,0.00021,0.0002,0.00021,3.0,3.0,3.0,4.0,2.0,3.0,685,0.71,0.665,0.994082,0.979291,0.753003,0.00115,0.00048,0.00115,0.00105,0.00115,0.38335,0.38335,0.40175,0.38335,0.95126,0.95126,0.95126,10.164,9.121,10.164,10.111,10.164,0.052,0.052,0.052,0.247,0.247,1,0.247,0.0,0.0,0.0,0.0,0.0,0.0,5.882,6.161,5.303,0.216,0.254,0.528,0.046,0.049,0.095,0.0,0.08499999999999999,3.769,3.864,2.485,0.481,0.513,0.139,0.059,0.052,0.048,2.773,3.434,2.485,6.704,6.5,6.384,7.582,4.369,6.271,0.08638,0.02288,0.22219,0.137,0.07593,0.11972,0.13779,0.03805,0.25969,7.545,4.357,6.236,7.521,4.344,6.198,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0
18,1.616,1.414,1.616,1.476,1.616,0.20798,0.20798,0.55821,0.20798,0.36448,0.36448,0.36448,0.01624,0.00755,0.01624,0.00787,0.01624,0.16951,0.16484,0.16918,0.16408,0.16955,10.45614,8.93696,10.45614,9.48174,10.45614,12.23048,10.73918,12.23048,11.28867,12.23048,0.16549,0.15645,0.16549,0.1577,0.16549,0.00047,0.00064,0.00047,0.00041,0.00047,3.0,4.0,4.0,5.0,3.0,4.0,1185,0.553,0.782,0.999723,0.995722,0.701316,0.00332,0.00177,0.00332,0.00181,0.00332,0.22049,0.22049,0.56847,0.22049,0.38454,0.38454,0.38454,11.017,9.402,11.017,9.803,11.017,0.072,0.072,0.072,0.431,0.431,1,0.431,0.0,0.0,0.0,0.0,0.0,5.0,4.263,4.263,0.0,0.034,0.012,0.0,0.006,0.002,0.0,0.0,0.0,2.674,2.674,0.0,0.125,0.08,0.0,0.028,0.012,0.0,4.852,5.841,3.434,7.484,7.735,6.939,8.005,4.5,6.375,0.09198,0.01767,0.16189,0.14439,0.0874,0.12245,0.12943,0.02649,0.19255,7.958,3.892,6.273,7.876,3.829,6.194,0.961,1.0,1.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.609,0.02278,3.091,0
12,1.0,1.0,1.0,1.0,1.0,0.27482,0.27482,0.60412,0.40717,0.43736,0.43736,0.65109,-0.0,0.0,-0.0,0.0,0.0,0.14955,0.17796,0.14857,0.1768,0.17401,8.97221,7.76853,8.97221,8.2074,8.58747,10.8707,9.49273,10.8707,9.93823,10.33426,0.14216,0.16223,0.14216,0.16422,0.16375,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894,0.388,0.604,0.999971,0.939347,0.604802,-0.0,0.0,-0.0,0.0,0.0,0.24273,0.24273,0.62363,0.41696,0.38296,0.38296,0.65944,0.0,0.0,0.0,0.0,0.0,0.051,0.051,0.051,0.052,0.087,4,0.208,0.0,0.0,0.0,0.0,0.0,0.0,8.461,8.461,8.048,1.0,0.547,1.0,0.642,0.191,0.838,0.5,0.361,4.489,4.489,4.127,1.0,0.352,1.0,0.515,0.091,0.635,4.205,5.075,3.689,7.231,7.547,7.193,5.886,3.296,4.977,0.07199,0.02843,0.28149,0.12662,0.06903,0.11087,0.11654,0.04552,0.34553,5.875,3.258,4.977,5.866,3.258,4.977,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,1.099,0.00133,4.644,0
22,1.0,1.0,1.0,1.0,1.0,0.06432,0.06432,0.51278,0.3257,0.11843,0.11843,0.60663,0.0,0.0,0.0,0.0,0.0,0.16275,0.15559,0.16224,0.158,0.15612,9.89697,7.2807,9.89697,7.85632,8.29405,11.71169,9.13874,11.71169,9.69935,10.14921,0.15766,0.138,0.15766,0.14451,0.14537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240,0.326,0.554,0.99999,0.998888,0.561963,0.0,0.0,0.0,0.0,0.0,0.07259,0.07259,0.55132,0.3491,0.12887,0.12887,0.62252,0.0,0.0,0.0,0.0,0.0,0.173,0.474,0.693,0.217,0.474,6,1.301,0.0,0.0,0.0,0.0,0.0,0.0,3.135,3.135,0.0,0.062,0.014,0.0,0.038,0.009,0.0,0.0,0.012,0.693,0.693,0.0,0.167,0.04,0.0,0.053,0.017,0.0,2.773,3.932,1.386,5.537,6.17,5.024,6.12,2.565,4.19,0.04898,0.00693,0.07946,0.11352,0.02931,0.0767,0.14758,0.02101,0.11803,6.127,1.946,3.85,6.114,1.946,3.807,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.693,0.00079,3.85,0
13,1.407,1.407,1.407,1.407,1.407,0.99297,0.99297,0.99297,0.99297,0.99297,0.99297,0.99297,0.00176,0.00176,0.00176,0.00176,0.00176,0.15973,0.1602,0.15728,0.16012,0.16002,8.24565,8.24565,8.24565,8.24565,8.24565,10.07597,10.07597,10.07597,10.07597,10.07597,0.14878,0.14878,0.14878,0.14878,0.14878,0.0002,0.0002,0.0002,0.0002,0.0002,2.0,3.0,3.0,2.0,2.0,3.0,307,0.858,0.554,0.881664,0.880924,0.786946,0.00028,0.00028,0.00028,0.00028,0.00028,0.99887,0.99887,0.99887,0.99887,0.99887,0.99887,0.99887,8.923,8.923,8.923,8.923,8.923,0.103,0.103,0.103,0.147,0.147,1,0.147,0.0,0.0,0.0,0.0,0.0,0.0,3.912,3.912,3.912,0.135,0.135,0.135,0.029,0.029,0.029,0.0,0.073,3.296,3.296,3.296,0.13,0.13,0.13,0.032,0.032,0.032,1.099,1.099,1.099,6.671,6.671,7.076,7.028,4.554,6.1,0.13091,0.05068,0.32479,0.14027,0.09432,0.12925,0.18473,0.07199,0.36556,6.997,4.477,6.061,6.965,4.443,6.016,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0
23,1.315,1.353,1.315,1.368,1.315,0.13586,0.13586,0.43404,0.13586,0.29691,0.29691,0.29691,0.0018,0.00035,0.0018,0.00044,0.0018,0.16517,0.15383,0.16408,0.15153,0.1653,9.17014,7.29574,9.17014,8.03171,9.17014,10.96922,9.16524,10.96922,9.91709,10.96922,0.15787,0.13654,0.15787,0.13955,0.15787,0.00039,3e-05,0.00039,0.0001,0.00039,3.0,4.0,4.0,4.0,3.0,4.0,1218,0.544,0.556,0.999577,0.819575,0.822067,0.00315,0.00035,0.00315,0.00055,0.00315,0.15708,0.15708,0.45396,0.15708,0.33935,0.33935,0.33935,9.604,7.3,9.604,8.049,9.604,0.203,0.203,0.203,0.222,0.222,1,0.222,0.0,0.0,0.0,0.0,0.0,14.0,7.824,7.891,7.824,0.177,0.19,0.177,0.116,0.109,0.116,3.0,0.116,5.823,5.935,5.823,0.301,0.337,0.301,0.183,0.187,0.183,4.174,4.663,4.174,8.804,8.517,8.804,6.99,3.497,5.069,0.08859,0.01257,0.09998,0.12677,0.06305,0.09804,0.14571,0.02125,0.12942,6.956,3.258,4.997,6.917,3.178,4.934,0.0,0.0,0.0,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639,0
